date,action,position,market_return,strategy_return,transaction_cost,slippage,equity,changed_position,entry_date,exit_date,holding_days,trade_return
2025-11-25,0,0,0.0069035824180052,-0.0005,0.0005,0.0,15971.796503701664,True,2025-11-24,2025-11-25,1.0,0.008401383121273698
2025-11-26,0,0,0.0054584342293309,0.0,0.0,0.0,15971.796503701664,False,2025-11-24,,,
2025-11-28,1,1,-0.0045654703011644,-0.0050654703011644,0.0005,0.0,15890.891842855921,True,2025-11-28,,,
2025-12-01,0,0,0.0018522768711999,-0.0005,0.0005,0.0,15882.946396934494,True,2025-11-28,2025-12-01,3.0,-0.005562937566013781
2025-12-02,0,0,0.0034627490803595,0.0,0.0,0.0,15882.946396934494,False,2025-11-28,,,
2025-12-03,0,0,0.0007311397879883,0.0,0.0,0.0,15882.946396934494,False,2025-11-28,,,
2025-12-04,0,0,0.0018993947528218,0.0,0.0,0.0,15882.946396934494,False,2025-11-28,,,
2025-12-05,0,0,-0.003004209105806,0.0,0.0,0.0,15882.946396934494,False,2025-11-28,,,
2025-12-08,0,0,-0.0008631180942337,0.0,0.0,0.0,15882.946396934494,False,2025-11-28,,,
2025-12-09,1,1,0.0066322352527572,0.0061322352527572,0.0005,0.0,15980.344360747431,True,2025-12-09,,,
2025-12-10,1,1,0.0023269460314641,0.0023269460314641,0.0,0.0,16017.529759639103,False,2025-12-09,,,
2025-12-11,1,1,-0.0107520755752826,-0.0107520755752826,0.0,0.0,15845.308069134126,False,2025-12-09,,,
2025-12-12,1,1,-0.0015108085502177,-0.0015108085502177,0.0,0.0,15821.368842222444,False,2025-12-09,,,
2025-12-15,0,0,-0.0027322851452302,-0.0005,0.0005,0.0,15813.458157801333,True,2025-12-09,2025-12-15,6.0,-0.004375021951001035
2025-12-16,0,0,-0.0110035939834002,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-17,0,0,0.0075512627097522,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-18,0,0,0.009063506223587,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-19,0,0,0.0062298038504335,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-22,0,0,0.0045704923473306,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-23,0,0,0.0035176743962448,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-24,0,0,-0.0001014096654521,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-26,0,0,-0.0035636535074947,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-29,0,0,-0.001221213613365,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-30,0,0,-0.0074088529688375,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2025-12-31,0,0,0.0018329931020035,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2026-01-02,0,0,0.0066602071082446,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2026-01-05,0,0,0.005947158299371,0.0,0.0,0.0,15813.458157801333,False,2025-12-09,,,
2026-01-06,1,1,-0.0032234122811981,-0.0037234122811981,0.0005,0.0,15754.578133488363,True,2026-01-06,,,
2026-01-07,1,1,-0.0001015273142732,-0.0001015273142732,0.0,0.0,15752.978613482963,False,2026-01-06,,,
2026-01-08,1,1,0.0066133829968886,0.0066133829968886,0.0,0.0,15857.159094395722,False,2026-01-06,,,
2026-01-09,0,0,0.0015704330006638,-0.0005,0.0005,0.0,15849.230514848525,True,2026-01-06,2026-01-09,3.0,0.002262146374956142
2026-01-12,1,1,-0.0019995067653818,-0.0024995067653818,0.0005,0.0,15809.615255950564,True,2026-01-12,,,
2026-01-13,1,1,-0.0049152529031389,-0.0049152529031389,0.0,0.0,15731.906998666245,False,2026-01-12,,,
2026-01-14,1,1,0.0027232975079871,0.0027232975079871,0.0,0.0,15774.749661791599,False,2026-01-12,,,
2026-01-15,1,1,-0.000837905189162,-0.000837905189162,0.0,0.0,15761.531917192251,False,2026-01-12,,,
2026-01-16,0,0,-0.0203568000114973,-0.0005,0.0005,0.0,15753.651151233656,True,2026-01-12,2026-01-16,4.0,-0.006030536531431152
2026-01-20,0,0,0.0115411092816613,0.0,0.0,0.0,15753.651151233656,False,2026-01-12,,,
2026-01-21,1,1,0.0052232576727144,0.0047232576727144,0.0005,0.0,15828.059704906986,True,2026-01-21,,,
2026-01-22,0,0,0.0003627351889736,-0.0005,0.0005,0.0,15820.145675054533,True,2026-01-21,2026-01-22,1.0,0.004220896043878097
2026-01-23,1,1,0.0050782317618727,0.004578231761872701,0.0005,0.0,15892.573968461522,True,2026-01-23,,,
2026-01-26,1,1,0.0039841653784709,0.0039841653784709,0.0,0.0,15955.892611441453,False,2026-01-23,,,
2026-01-27,1,1,-0.0001006645803248,-0.0001006645803248,0.0,0.0,15954.286418208016,False,2026-01-23,,,
2026-01-28,1,1,-0.0019843771548337,-0.0019843771548337,0.0,0.0,15922.62709671805,False,2026-01-23,,,
2026-01-29,1,1,-0.0029824841055743,-0.0029824841055743,0.0,0.0,15875.138114483101,False,2026-01-23,,,
2026-01-30,1,1,0.0049712227370615,0.0049712227370615,0.0,0.0,15954.056962031811,False,2026-01-23,,,
2026-02-02,1,1,-0.0084553859011725,-0.0084553859011725,0.0,0.0,15819.159253728545,False,2026-01-23,,,
2026-02-03,1,1,-0.0048438537259933,-0.0048438537259933,0.0,0.0,15742.533560235292,False,2026-01-23,,,
2026-02-04,0,0,-0.0124892840603242,-0.0005,0.0005,0.0,15734.662293455174,True,2026-01-23,2026-02-04,12.0,-0.005403450976696811
2026-02-05,0,0,0.0191847864768199,0.0,0.0,0.0,15734.662293455174,False,2026-01-23,,,
2026-02-06,1,1,0.0048217267165773,0.004321726716577301,0.0005,0.0,15802.663203865122,True,2026-02-06,,,
2026-02-09,1,1,-0.0026370577706994,-0.0026370577706994,0.0,0.0,15760.990668065624,False,2026-02-06,,,
2026-02-10,0,0,-0.0002311221436644,-0.0005,0.0005,0.0,15753.110172731593,True,2026-02-06,2026-02-10,4.0,0.0011724356667057734
2026-02-11,0,0,-0.0154488596978862,0.0,0.0,0.0,15753.110172731593,False,2026-02-06,,,
2026-02-12,1,1,0.000704499103119,0.00020449910311900001,0.0005,0.0,15756.33166963325,True,2026-02-12,,,
2026-02-13,1,1,0.0016134830190519,0.0016134830190519,0.0,0.0,15781.754243224754,False,2026-02-12,,,
2026-02-17,1,1,0.0050377075505767,0.0050377075505767,0.0,0.0,15861.258105737194,False,2026-02-12,,,
2026-02-18,1,1,-0.0026373443235495,-0.0026373443235495,0.0,0.0,15819.426506707674,False,2026-02-12,,,
2026-02-19,1,1,0.0072318492890963,0.0072318492890963,0.0,0.0,15933.83021504412,False,2026-02-12,,,
2026-02-20,0,0,-0.0102113660387662,-0.0005,0.0005,0.0,15925.863299936598,True,2026-02-12,2026-02-20,8.0,0.010966286994173347
2026-02-23,1,1,0.0072684752701983,0.006768475270198301,0.0005,0.0,16033.657111838776,True,2026-02-23,,,
2026-02-24,0,0,0.0084383063005384,-0.0005,0.0005,0.0,16025.640283282857,True,2026-02-23,2026-02-24,1.0,0.00626509103256323
2026-02-25,0,0,-0.0055544455792071,0.0,0.0,0.0,16025.640283282857,False,2026-02-23,,,
2026-02-26,1,1,-0.0048019408586112,-0.005301940858611199,0.0005,0.0,15940.673286279514,True,2026-02-26,,,
2026-02-27,1,1,0.0005685229860479,0.0005685229860479,0.0,0.0,15949.735925455845,False,2026-02-26,,,
2026-03-02,1,1,-0.0088142509124856,-0.0088142509124856,0.0,0.0,15809.150951020993,False,2026-02-26,,,
2026-03-03,1,1,0.0070553559582975,0.0070553559582975,0.0,0.0,15920.690138378905,False,2026-02-26,,,
2026-03-04,0,0,-0.0055756704919077,-0.0005,0.0005,0.0,15912.729793309716,True,2026-02-26,2026-03-04,6.0,-0.007045614900699104
2026-03-05,1,1,-0.013107129910862,-0.013607129910862001,0.0005,0.0,15696.203211775706,True,2026-03-05,,,
2026-03-06,1,1,0.0087599615223126,0.0087599615223126,0.0,0.0,15833.701347957262,False,2026-03-05,,,
2026-03-09,0,0,-0.0016070155764896,-0.0005,0.0005,0.0,15825.784497283285,True,2026-03-05,2026-03-09,4.0,-0.005463883139836034
2026-03-10,0,0,-0.0012551345486657,0.0,0.0,0.0,15825.784497283285,False,2026-03-05,,,
2026-03-11,0,0,-0.0151849662710031,0.0,0.0,0.0,15825.784497283285,False,2026-03-05,,,
2026-03-12,0,0,-0.0056601357526089,0.0,0.0,0.0,15825.784497283285,False,2026-03-05,,,
2026-03-13,0,0,0.0101768650104565,0.0,0.0,0.0,15825.784497283285,False,2026-03-05,,,
2026-03-16,0,0,0.0026305449911054,0.0,0.0,0.0,15825.784497283285,False,2026-03-05,,,
2026-03-17,0,0,-0.0139536445152571,0.0,0.0,0.0,15825.784497283285,False,2026-03-05,,,
2026-03-18,1,1,-0.0024643810433112,-0.0029643810433112,0.0005,0.0,15778.87084172401,True,2026-03-18,,,
2026-03-19,0,0,-0.0143356962668527,-0.0005,0.0005,0.0,15770.98140630315,True,2026-03-18,2026-03-19,1.0,-0.0034628988527893867
2026-03-20,0,0,0.0104999912254764,0.0,0.0,0.0,15770.98140630315,False,2026-03-18,,,
2026-03-23,0,0,-0.0033568144771775,0.0,0.0,0.0,15770.98140630315,False,2026-03-18,,,
2026-03-24,0,0,0.0055726882440485,0.0,0.0,0.0,15770.98140630315,False,2026-03-18,,,
2026-03-25,1,1,-0.017858729983344,-0.018358729983344,0.0005,0.0,15481.446217092493,True,2026-03-25,,,
2026-03-26,0,0,-0.0170518941574252,-0.0005,0.0005,0.0,15473.705493983947,True,2026-03-25,2026-03-26,1.0,-0.01884955061835225
2026-03-27,0,0,-0.0033433906874337,0.0,0.0,0.0,15473.705493983947,False,2026-03-25,,,
2026-03-30,0,0,0.0290678657847571,0.0,0.0,0.0,15473.705493983947,False,2026-03-25,,,
2026-03-31,0,0,0.0075344914103034,0.0,0.0,0.0,15473.705493983947,False,2026-03-25,,,
2026-04-01,1,1,0.0009004595313388,0.00040045953133880003,0.0005,0.0,15479.902086834141,True,2026-04-01,,,
2026-04-02,1,1,0.0047268450837638,0.0047268450837638,0.0,0.0,15553.07318591044,False,2026-04-01,,,
2026-04-06,0,0,0.0004400005646272,-0.0005,0.0005,0.0,15545.296649317486,True,2026-04-01,2026-04-06,5.0,0.004626632926507002
2026-04-07,0,0,0.0254696365121909,0.0,0.0,0.0,15545.296649317486,False,2026-04-01,,,
2026-04-08,1,1,0.0057690176991855,0.0052690176991855,0.0005,0.0,15627.205092501828,True,2026-04-08,,,
2026-04-09,1,1,-0.0006617754265585,-0.0006617754265585,0.0,0.0,15616.86339218582,False,2026-04-08,,,
2026-04-10,1,1,0.0097724472464817,0.0097724472464817,0.0,0.0,15769.478365841467,False,2026-04-08,,,
2026-04-13,0,0,0.0121848772098407,-0.0005,0.0005,0.0,15761.593626658547,True,2026-04-08,2026-04-13,5.0,0.013913981972840439
2026-04-14,1,1,0.0078909692270439,0.0073909692270439,0.0005,0.0,15878.087080122352,True,2026-04-14,,,
2026-04-15,1,1,0.0024573476469376,0.0024573476469376,0.0,0.0,15917.10506004656,False,2026-04-14,,,
2026-04-16,1,1,0.012085686101644,0.012085686101644,0.0,0.0,16109.474195449173,False,2026-04-14,,,
2026-04-17,1,1,-0.0019997351150194,-0.0019997351150194,0.0,0.0,16077.259514216035,False,2026-04-14,,,
2026-04-20,0,0,-0.0065468928485394,-0.0005,0.0005,0.0,16069.220884458928,True,2026-04-14,2026-04-20,6.0,0.019517522471844018
2026-04-21,1,1,0.0101267120951189,0.0096267120951189,0.0005,0.0,16223.914647506488,True,2026-04-21,,,
2026-04-22,0,0,-0.0038807408683984,-0.0005,0.0005,0.0,16215.802690182736,True,2026-04-21,2026-04-22,1.0,0.009121898739071543
2026-04-23,1,1,0.0077493092372316,0.0072493092372316,0.0005,0.0,16333.356058413803,True,2026-04-23,,,
2026-04-24,0,0,0.0017227878375636,-0.0005,0.0005,0.0,16325.189380384598,True,2026-04-23,2026-04-24,1.0,0.006745684582613043
2026-04-27,1,1,-0.0048659922671194,-0.0053659922671193995,0.0005,0.0,16237.588540410194,True,2026-04-27,,,
2026-04-28,0,0,-0.0001545093249859,-0.0005,0.0005,0.0,16229.46974613999,True,2026-04-27,2026-04-28,1.0,-0.005863309270985773
2026-04-29,0,0,0.0099496335275648,0.0,0.0,0.0,16229.46974613999,False,2026-04-27,,,
2026-04-30,1,1,0.0027690952923506,0.0022690952923506,0.0005,0.0,16266.295959538302,True,2026-04-30,,,
2026-05-01,1,1,-0.0036633921467564,-0.0036633921467564,0.0,0.0,16206.706138663314,False,2026-04-30,,,
2026-05-04,1,1,0.0080222287239424,0.0080222287239424,0.0,0.0,16336.720042169392,False,2026-04-30,,,
2026-05-05,1,1,0.013899399692774,0.013899399692774,0.0,0.0,16563.79064370446,False,2026-04-30,,,
2026-05-06,1,1,-0.0030660824190705,-0.0030660824190705,0.0,0.0,16513.004696418633,False,2026-04-30,,,
2026-05-07,0,0,0.0082560970111682,-0.0005,0.0005,0.0,16504.748194070424,True,2026-04-30,2026-05-07,7.0,0.01696164152226265
2026-05-08,0,0,0.0022775630423874,0.0,0.0,0.0,16504.748194070424,False,2026-04-30,,,
2026-05-11,1,1,-0.0015149526145865,-0.0020149526145865,0.0005,0.0,16471.49190854369,True,2026-05-11,,,
2026-05-12,0,0,0.0055948378146111,-0.0005,0.0005,0.0,16463.256162589416,True,2026-05-11,2026-05-12,1.0,-0.0025139451382792943
2026-05-13,0,0,0.0078943149045545,0.0,0.0,0.0,16463.256162589416,False,2026-05-11,,,
2026-05-14,1,1,-0.0120293437567962,-0.0125293437567962,0.0005,0.0,16256.982366772141,True,2026-05-14,,,
2026-05-15,1,1,-0.0007035093177317,-0.0007035093177317,0.0,0.0,16245.545428198917,False,2026-05-14,,,
2026-05-18,0,0,-0.0066607880874933,-0.0005,0.0005,0.0,16237.42265548482,True,2026-05-14,2026-05-18,4.0,-0.0137174265451675
2026-05-19,1,1,0.0102489945825634,0.009748994582563399,0.0005,0.0,16395.721200987933,True,2026-05-19,,,
2026-05-20,0,0,0.0019830877010671,-0.0005,0.0005,0.0,16387.52334038744,True,2026-05-19,2026-05-20,1.0,0.0092441200852722
2026-05-21,0,0,0.0039315490768039,0.0,0.0,0.0,16387.52334038744,False,2026-05-19,,,
2026-05-22,0,0,0.0066386413521875,0.0,0.0,0.0,16387.52334038744,False,2026-05-19,,,
2026-05-26,1,1,-0.000173242164746,-0.000673242164746,0.0005,0.0,16376.490568698933,True,2026-05-26,,,
2026-05-27,1,1,0.0055165786009099,0.0055165786009099,0.0,0.0,16466.83276612822,False,2026-05-26,,,
2026-05-28,1,1,0.0024914048034492,0.0024914048034492,0.0,0.0,16507.858312379347,False,2026-05-26,,,
2026-05-29,1,1,0.0027231134609038,0.0027231134609038,0.0,0.0,16552.81108356048,False,2026-05-26,,,
2026-06-01,0,0,0.0013579397972762,-0.0005,0.0005,0.0,16544.5346780187,True,2026-05-26,2026-06-01,6.0,0.009581151121493825
2026-06-02,1,1,-0.0070171823204998,-0.007517182320499799,0.0005,0.0,16420.1663944362,True,2026-06-02,,,
2026-06-03,0,0,0.0037786857621391,-0.0005,0.0005,0.0,16411.956311238984,True,2026-06-02,2026-06-03,1.0,-0.008013423729339442
2026-06-04,0,0,-0.0258093712489256,0.0,0.0,0.0,16411.956311238984,False,2026-06-02,,,
2026-06-05,0,0,0.0022641726087715,0.0,0.0,0.0,16411.956311238984,False,2026-06-02,,,
2026-06-08,1,1,-0.0029354505508077,-0.0034354505508077,0.0005,0.0,16355.573846889705,True,2026-06-08,,,
2026-06-09,0,0,-0.0157655625080272,-0.0005,0.0005,0.0,16347.39605996626,True,2026-06-08,2026-06-09,1.0,-0.003933732825532332
2026-06-10,0,0,0.0169968478867479,0.0,0.0,0.0,16347.39605996626,False,2026-06-08,,,
2026-06-11,1,1,0.0054082479015293,0.0049082479015293,0.0005,0.0,16427.633132373056,True,2026-06-11,,,
2026-06-12,0,0,0.0176339698937533,-0.0005,0.0005,0.0,16419.41931580687,True,2026-06-11,2026-06-12,1.0,0.004405793777578548
2026-06-15,1,1,-0.0059615628442341,-0.0064615628442341,0.0005,0.0,16313.324206031954,True,2026-06-15,,,
2026-06-16,0,0,-0.0124878708850514,-0.0005,0.0005,0.0,16305.16754392894,True,2026-06-15,2026-06-16,1.0,-0.006958332062811823
2026-06-17,1,1,0.0103969924419595,0.009896992441959499,0.0005,0.0,16466.539663876087,True,2026-06-17,,,
2026-06-18,0,0,-0.0031469796939627,-0.0005,0.0005,0.0,16458.30639404415,True,2026-06-17,2026-06-18,1.0,0.009392043945738449
2026-06-22,0,0,-0.0145219540104916,0.0,0.0,0.0,16458.30639404415,False,2026-06-17,,,
2026-06-23,1,1,-0.0004635170636431,-0.0009635170636431,0.0005,0.0,16442.448534994823,True,2026-06-23,,,
2026-06-24,1,1,0.0014456352254532,0.0014456352254532,0.0,0.0,16466.218317789713,False,2026-06-23,,,
2026-06-25,1,1,-0.0072313736168696,-0.0072313736168696,0.0,0.0,16347.144941076833,False,2026-06-23,,,
2026-06-26,1,1,0.0164748623801593,0.0164748623801593,0.0,0.0,16616.461904289594,False,2026-06-23,,,
2026-06-29,0,0,0.007786800986842,-0.0005,0.0005,0.0,16608.15367333745,True,2026-06-23,2026-06-29,6.0,0.009104659720487795
2026-06-30,0,0,-0.0013525044380584,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-01,0,0,-0.0013140694806872,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-02,0,0,0.0087274090930398,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-06,0,0,-0.0047518996712316,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-07,0,0,-0.0030894297130047,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-08,0,0,0.0084652500025792,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-09,0,0,0.0043101596888019,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-10,0,0,-0.0076561748505409,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-13,0,0,0.0035506416973014,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-14,0,0,0.003963635929681,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-15,0,0,-0.005418617756386,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-16,0,0,-0.0098971560178722,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-17,0,0,-0.001614378247181,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-20,0,0,0.0083413092985977,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-21,0,0,-0.0011627413779321,0.0,0.0,0.0,16608.15367333745,False,2026-06-23,,,
2026-07-22,1,1,-0.0123492872725757,-0.0128492872725757,0.0005,0.0,16394.750735721653,True,2026-07-22,,,
2026-07-23,1,1,0.001016012364791,0.001016012364791,0.0,0.0,16411.408005186815,False,2026-07-22,,,
2026-07-24,0,0,0.0002165755636849,-0.0005,0.0005,0.0,16403.20230118422,True,2026-07-22,2026-07-24,2.0,-0.012340406777560986
2026-07-27,0,0,0.002394780651586,0.0,0.0,0.0,16403.20230118422,False,2026-07-22,,,
2026-07-28,0,0,-0.015387473482586,0.0,0.0,0.0,16403.20230118422,False,2026-07-22,,,
2026-07-29,0,0,0.0167657994960119,0.0,0.0,0.0,16403.20230118422,False,2026-07-22,,,
2026-07-30,1,1,0.0071998096750542,0.006699809675054199,0.0005,0.0,16513.100634663566,True,2026-07-30,,,
2026-07-31,0,0,0.0142430065673475,-0.0005,0.0005,0.0,16504.844084346234,True,2026-07-30,2026-07-31,1.0,0.006196459770216656
2026-08-03,0,0,0.0180290027159586,0.0,0.0,0.0,16504.844084346234,False,2026-07-30,,,
2026-08-04,0,0,-0.0019966020100066,0.0,0.0,0.0,16504.844084346234,False,2026-07-30,,,
2026-08-05,0,0,-0.001597813044932,0.0,0.0,0.0,16504.844084346234,False,2026-07-30,,,
2026-08-06,0,0,0.0061153484724176,0.0,0.0,0.0,16504.844084346234,False,2026-07-30,,,
2026-08-07,0,0,-0.0002974167367322,0.0,0.0,0.0,16504.844084346234,False,2026-07-30,,,
2026-08-10,0,0,-0.0031952597501651,0.0,0.0,0.0,16504.844084346234,False,2026-07-30,,,
